Invoice_Line_Id,Invoice_Id,Contract__Description,Project_Id,Name,Invoice_Line_Number__c,sitetracker__Quantity__c,sitetracker__Unit_Price__c,Invoice_Amount__c,Total_Invoice_Amount__c,Invoice_Date__c,Invoice_Due_Date__c,Invoice_Status__c,Infinium_Project_Number__c,Budgeted_Quantity__c,Budget_Vendor_Pricing_Line__r.Name,Company_Code__c,Operating_Area__c,Account_Code_Lookup__r.Name,Cost_Center__c,Type__c,GL_Code__c,Cost_Category_Name__c,Cost_Code_Check__c,Invoice_Line_Amount_Check__c,No_Matching_Budget_Line__c,Pending_Invoices_Check__c,Quantity_Exceeds_Budget__c,LastModifiedDate,Unit_of_Measure__c
INVLN000846,INV000016,Synthetic Contract 33 - Equipment Supply Agreement,PRJ000418,INVL-0505148,3,75.85,1,75.85,26925.63,2025-10-27 00:00:00,2025-12-11 00:00:00,Hold,5400058,0,BVPL-265695,151,338,2422.201,0,Contractor Provided Material,151.000.2422.201.000.505,HNDL,1,FALSE,FALSE,TRUE,TRUE,2025-11-13 08:05:56,Each
INVLN000847,INV000016,Synthetic Contract 33 - Equipment Supply Agreement,PRJ000418,INVL-0505151,4,224,60,13440,26925.63,2025-10-27 00:00:00,2025-12-11 00:00:00,Hold,5400058,0,BVPL-125621,151,338,2422.201,0,Field Work,151.000.2422.201.000.345,L40A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:05:56,Hours
INVLN000848,INV000016,Synthetic Contract 33 - Equipment Supply Agreement,PRJ000418,INVL-0505153,5,56,90,5040,26925.63,2025-10-27 00:00:00,2025-12-11 00:00:00,Hold,5400058,0,BVPL-157270,151,338,2422.201,0,Field Work,151.000.2422.201.000.345,L40P,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:05:56,Hours
INVLN000849,INV000016,Synthetic Contract 33 - Equipment Supply Agreement,PRJ000418,INVL-0505154,6,160,42,6720,26925.63,2025-10-27 00:00:00,2025-12-11 00:00:00,Hold,5400058,0,BVPL-005703,151,338,2422.201,0,Field Work,151.000.2422.201.000.345,E20A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:05:56,Hours
INVLN000850,INV000113,Synthetic Contract 36 - Construction Services Agreement,PRJ000419,INVL-0123388,1,15,72.95,1094.25,1750.9,2025-05-29 00:00:00,2025-07-13 00:00:00,Hold,5385684,0,BVPL-075288,152,338,2422.201,0,Field Work,152.000.2422.201.000.345,L40A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:35:06,Hours
INVLN000851,INV000113,Synthetic Contract 36 - Construction Services Agreement,PRJ000419,INVL-0123389,2,10,51.3,513,1750.9,2025-05-29 00:00:00,2025-07-13 00:00:00,Hold,5385684,0,BVPL-144690,152,338,2422.201,0,Field Work,152.000.2422.201.000.345,E20A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:35:06,Hours
INVLN000852,INV000113,Synthetic Contract 36 - Construction Services Agreement,PRJ000419,INVL-0123390,3,5,28.73,143.65,1750.9,2025-05-29 00:00:00,2025-07-13 00:00:00,Hold,5385684,0,BVPL-151028,152,338,2422.201,0,Field Work,152.000.2422.201.000.345,E30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:35:06,Hours
INVLN000853,INV000100,Synthetic Contract 48 - Equipment Supply Agreement,PRJ000420,INVL-0521505,1,116,0.1,11.6,149.47,2025-11-01 00:00:00,2025-12-31 00:00:00,Hold,5394372,0,BVPL-008010,,,2422.201,0,,151.000.2422.201.000.345,D22A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:33:23,
INVLN000854,INV000100,Synthetic Contract 48 - Equipment Supply Agreement,PRJ000420,INVL-0521506,2,116,0.22,25.52,149.47,2025-11-01 00:00:00,2025-12-31 00:00:00,Hold,5394372,0,BVPL-146117,,,2422.201,0,,151.000.2422.201.000.345,N22A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:33:23,
INVLN000855,INV000100,Synthetic Contract 48 - Equipment Supply Agreement,PRJ000420,INVL-0521507,3,1,5.3,5.3,149.47,2025-11-01 00:00:00,2025-12-31 00:00:00,Hold,5394372,0,BVPL-052644,,,2422.201,0,,151.000.2422.201.000.345,D30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:33:23,
INVLN000856,INV000100,Synthetic Contract 48 - Equipment Supply Agreement,PRJ000420,INVL-0521508,4,1,22.25,22.25,149.47,2025-11-01 00:00:00,2025-12-31 00:00:00,Hold,5394372,0,BVPL-001548,,,2422.201,0,,151.000.2422.201.000.345,N30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:33:23,
INVLN000857,INV000100,Synthetic Contract 48 - Equipment Supply Agreement,PRJ000420,INVL-0521509,5,2,42.4,84.8,149.47,2025-11-01 00:00:00,2025-12-31 00:00:00,Hold,5394372,0,BVPL-066018,,,2422.201,0,,151.000.2422.201.000.345,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:33:23,
INVLN000858,INV000036,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000421,INVL-0435049,1,3,43.75,131.25,962.5,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5376690,0,BVPL-093291,,,2422.201,,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:11:50,Each
INVLN000859,INV000036,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000422,INVL-0438294,2,4,43.75,175,962.5,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5376773,0,,,,2422.201,,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:11:50,Each
INVLN000860,INV000036,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000423,INVL-0438298,3,5,43.75,218.75,962.5,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5376779,0,,,,2422.201,,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:11:50,Each
INVLN000861,INV000036,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000424,INVL-0438301,4,5,43.75,218.75,962.5,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5376780,0,,,,2422.201,,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:11:50,Each
INVLN000862,INV000036,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000425,INVL-0438304,5,5,43.75,218.75,962.5,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5376781,0,,,,2422.201,,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:11:50,Each
INVLN000863,INV000172,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000392,INVL-0436491,2,5,43.75,218.75,6081.25,2025-10-05 00:00:00,2025-11-19 00:00:00,Hold,5385992,0,,,,2422.201,,Engineering,012.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:14:39,Each
INVLN000864,INV000172,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000426,INVL-0436487,4,4,43.75,175,6081.25,2025-10-05 00:00:00,2025-11-19 00:00:00,Hold,5385983,0,BVPL-093291,,,2422.201,,Engineering,012.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:14:39,Each
INVLN000865,INV000172,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000427,INVL-0436488,5,5,43.75,218.75,6081.25,2025-10-05 00:00:00,2025-11-19 00:00:00,Hold,5385988,0,,,,2422.201,,Engineering,012.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:14:39,Each
INVLN000866,INV000172,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000428,INVL-0436489,6,4,43.75,175,6081.25,2025-10-05 00:00:00,2025-11-19 00:00:00,Hold,5385990,0,,,,2422.201,,Engineering,012.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:14:39,Each
INVLN000867,INV000172,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000429,INVL-0436490,7,5,43.75,218.75,6081.25,2025-10-05 00:00:00,2025-11-19 00:00:00,Hold,5385991,0,,,,2422.201,,Engineering,012.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:14:39,Each
INVLN000868,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000430,INVL-0226798,7,15,70,1050,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5311922,-1,BVPL-218960,,,2422.201,,Engineering,12.000.2422.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN000869,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000431,INVL-0226809,17,1,70,70,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5387533,-31,BVPL-218960,,,2422.201,,Engineering,152.000.2422.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN000870,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000431,INVL-0226810,18,12,70,840,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5387533,-20,BVPL-218960,,,2422.201,,Engineering,152.000.2422.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN000871,INV000002,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000432,INVL-0497563,15,0.5,57.6,28.8,432,2025-10-23 00:00:00,2025-12-07 00:00:00,Hold,5352185,0,BVPL-246679,,,2422.201,,Engineering,174.000.2422.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:33:44,Each
INVLN000872,INV000141,Synthetic Contract 49 - Professional Services Contract,PRJ000357,INVL-0367054,1,6.5,172,1118,1486,2025-09-10 00:00:00,2025-10-25 00:00:00,Hold,5386458,-12,BVPL-236066,151,,2422.201,0,Field Work,152.000.2422.201.000.345,N2,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:16:24,Each
INVLN000873,INV000141,Synthetic Contract 49 - Professional Services Contract,PRJ000357,INVL-0367055,2,1,118,118,1486,2025-09-10 00:00:00,2025-10-25 00:00:00,Hold,5386458,-1,BVPL-236058,151,,2422.201,0,Field Work,152.000.2422.201.000.345,N3,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:16:24,Each
INVLN000874,INV000141,Synthetic Contract 49 - Professional Services Contract,PRJ000357,INVL-0367056,3,2,125,250,1486,2025-09-10 00:00:00,2025-10-25 00:00:00,Hold,5386458,-2,BVPL-236071,151,,2422.201,0,Field Work,152.000.2422.201.000.345,N11,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:16:24,Each
INVLN000875,INV000025,Synthetic Contract 50 - Service Agreement for Network Operations,PRJ000433,INVL-0423308,1,1793,0.07,125.51,453.11,2025-10-01 00:00:00,2025-11-30 00:00:00,Hold,5396497,0,BVPL-235453,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D22C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:48:00,Each
INVLN000876,INV000025,Synthetic Contract 50 - Service Agreement for Network Operations,PRJ000433,INVL-0423309,2,1,4.42,4.42,453.11,2025-10-01 00:00:00,2025-11-30 00:00:00,Hold,5396497,0,BVPL-235565,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:48:00,Each
INVLN000877,INV000025,Synthetic Contract 50 - Service Agreement for Network Operations,PRJ000433,INVL-0423310,3,1,18.37,18.37,453.11,2025-10-01 00:00:00,2025-11-30 00:00:00,Hold,5396497,0,BVPL-235616,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:48:00,Each
INVLN000878,INV000025,Synthetic Contract 50 - Service Agreement for Network Operations,PRJ000433,INVL-0423311,4,1793,0.17,304.81,453.11,2025-10-01 00:00:00,2025-11-30 00:00:00,Hold,5396497,0,BVPL-235502,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N99H,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:48:00,Each
INVLN000879,INV000135,Synthetic Contract 10 - Service Agreement for Network Operations,PRJ000060,INVL-0418921,3,1,252,252,4268.09,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,2577876,0,,947,,2422.201,,Field Work,947.000.2422.201.000.345,NS72A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:42:13,Each
INVLN000880,INV000135,Synthetic Contract 10 - Service Agreement for Network Operations,PRJ000060,INVL-0418925,4,22,0.98,21.56,4268.09,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,2577876,0,,947,,2422.201,,Field Work,947.000.2422.201.000.345,NP87A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:42:13,Feet
INVLN000881,INV000135,Synthetic Contract 10 - Service Agreement for Network Operations,PRJ000060,INVL-0418926,5,122,0.85,103.7,4268.09,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,2577876,0,,947,,2422.201,,Field Work,947.000.2422.201.000.345,NP43C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:42:13,Feet
INVLN000882,INV000135,Synthetic Contract 10 - Service Agreement for Network Operations,PRJ000060,INVL-0418927,6,1,77.25,77.25,4268.09,2025-09-30 00:00:00,2025-11-29 00:00:00,Hold,2577876,1,,947,,2422.201,,Field Work,947.000.2422.201.000.345,NP22K,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 04:42:13,Each
INVLN000883,INV000180,Synthetic Contract 2 - Vendor Services Contract,PRJ000357,INVL-0480199,1,1,12.5,12.5,1327.32,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5386458,0,BVPL-244914,151,338,2422.201,182,Engineering,152.000.2422.201.000.344,EN63,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:18:39,Each
INVLN000884,INV000180,Synthetic Contract 2 - Vendor Services Contract,PRJ000357,INVL-0480196,3,1,148,148,1327.32,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5386458,0,BVPL-244673,151,338,2422.201,182,Engineering,152.000.2422.201.000.344,EN92,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:18:39,Each
INVLN000885,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488538,1,4,8.04,32.16,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N07B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000886,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488547,2,4,2.39,9.56,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D07B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000887,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488549,3,9,4.06,36.54,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000888,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488558,4,1362,0.42,572.04,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N88B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000889,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488563,5,1362,0.08,108.96,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D88B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000890,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488579,6,21,0.44,9.24,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N84A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000891,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488584,7,21,0.08,1.68,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D84A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000892,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488628,8,18,37.85,681.3,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN84,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000893,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488613,9,7,20.51,143.57,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000894,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488615,10,7,5.17,36.19,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000895,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488619,11,18604,0.08,1488.32,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,-4259,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN30,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000896,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488644,12,1,388.37,388.37,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN16,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000897,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488651,13,1,665.77,665.77,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN88,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Each
INVLN000898,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488655,14,18604,0.17,3162.68,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,-4259,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N99J,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000899,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488672,15,4259,0.17,724.03,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,-18604,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N99J,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000900,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488674,16,4259,0.08,340.72,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,-18604,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN30,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Feet
INVLN000901,INV000142,Synthetic Contract 2 - Vendor Services Contract,PRJ000434,INVL-0488697,17,8,43.75,350,8751.13,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,5397068,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:49:29,Hours
INVLN000902,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401349,1,1,206.3,206.3,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN14,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000903,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401343,3,1,6.87,6.87,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D21A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000904,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401258,7,3,10.14,30.42,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D94C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000905,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401262,8,3,21.13,63.39,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N94C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000906,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401331,13,1,5.17,5.17,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000907,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401339,14,1,20.51,20.51,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000908,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401341,15,4,37.85,151.4,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN84,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000909,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401344,16,1,28.88,28.88,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N21A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000910,INV000093,Synthetic Contract 2 - Vendor Services Contract,PRJ000002,INVL-0401385,17,1,229.43,229.43,948.45,2025-09-24 00:00:00,2025-11-23 00:00:00,Hold,5392723,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,EN86,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 04:04:33,Each
INVLN000911,INV000030,Synthetic Contract 2 - Vendor Services Contract,PRJ000435,INVL-0365642,1,2,43.75,87.5,87.5,2025-09-10 00:00:00,2025-11-09 00:00:00,Hold,5391035,0,BVPL-244919,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:14:28,Each
INVLN000912,INV000029,Synthetic Contract 2 - Vendor Services Contract,PRJ000359,INVL-0341622,3,1,5.17,5.17,295.15,2025-09-02 00:00:00,2025-11-01 00:00:00,Hold,5392949,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,D30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:44:58,Each
INVLN000913,INV000029,Synthetic Contract 2 - Vendor Services Contract,PRJ000359,INVL-0341640,4,1,20.51,20.51,295.15,2025-09-02 00:00:00,2025-11-01 00:00:00,Hold,5392949,0,,151,338,2422.201,0,Engineering,151.000.2422.201.000.344,N30A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:44:58,Each
INVLN000914,INV000038,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000436,INVL-0496503,2,0.5,57.6,28.8,259.2,2025-10-28 00:00:00,2025-12-12 00:00:00,Hold,5366926,0,BVPL-246679,,,2422.201,,Engineering,174.000.2422.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:23:51,Hours
INVLN000915,INV000038,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000437,INVL-0496506,3,0.5,57.6,28.8,259.2,2025-10-28 00:00:00,2025-12-12 00:00:00,Hold,5362109,-2,BVPL-246679,,,2422.201,,Engineering,174.000.2422.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:23:51,Hours
INVLN000916,INV000027,Synthetic Contract 43 - Equipment Supply Agreement,PRJ000438,INVL-0291149,3,57,50,2850,52175,2025-08-21 00:00:00,2025-10-05 00:00:00,Hold,5275860,0,BVPL-241494,171,358,2422.201,0,Engineering,171.000.2422.201.000.344,L85E,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 02:03:18,Hours
INVLN000917,INV000076,Synthetic Contract 51 - Construction Services Agreement,PRJ000439,INVL-0238616,1,17,39.5,671.5,671.5,2025-07-22 00:00:00,2025-09-20 00:00:00,Hold,5320411,0,BVPL-241610,171,358,2422.201,182,Engineering,174.000.2422.201.000.344,L04A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:45:29,Hours
INVLN000918,INV000159,Synthetic Contract 8 - Equipment Supply Agreement,PRJ000440,INVL-0374982,1,6,42.59,255.54,512.58,2025-09-12 00:00:00,2025-10-27 00:00:00,Hold,5372753,0,BVPL-243745,,,2422.201,0,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 03:27:19,Each
INVLN000919,INV000159,Synthetic Contract 8 - Equipment Supply Agreement,PRJ000440,INVL-0374983,2,1,191.32,191.32,512.58,2025-09-12 00:00:00,2025-10-27 00:00:00,Hold,5372753,0,BVPL-243711,,,2422.201,0,Engineering,151.000.2422.201.000.344,EN14,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 03:27:19,Each
INVLN000920,INV000159,Synthetic Contract 8 - Equipment Supply Agreement,PRJ000440,INVL-0374984,3,2,32.86,65.72,512.58,2025-09-12 00:00:00,2025-10-27 00:00:00,Hold,5372753,0,BVPL-243740,,,2422.201,0,Engineering,151.000.2422.201.000.344,L04A,1,TRUE,FALSE,TRUE,FALSE,2025-11-13 03:27:19,Each
INVLN000921,INV000150,Synthetic Contract 8 - Equipment Supply Agreement,PRJ000441,INVL-0326272,12,2,51.11,102.22,1788.85,2025-08-25 00:00:00,2025-10-09 00:00:00,Hold,5343883,0,BVPL-243763,,,2422.201,0,Engineering,151.000.2422.201.000.344,L01E,1,TRUE,FALSE,TRUE,TRUE,2025-10-29 18:02:29,Each
INVLN000922,INV000077,Synthetic Contract 2 - Vendor Services Contract,PRJ000442,INVL-0527825,3,16,43.75,700,1750,2025-11-04 00:00:00,2026-01-03 00:00:00,Hold,5368187,0,BVPL-244919,151,338,2422.201,182,Engineering,151.000.2422.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:47:31,Hours
